State Code,County Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,State Name,County Name,City Name,Date of Last Change
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/28/2020,Parts per billion,24,100,11.833333,25.9,5,24,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/29/2020,Parts per billion,24,100,7.0875,19.4,6,18,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/30/2020,Parts per billion,22,92,3.495455,8.5,16,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/1/2020,Parts per billion,24,100,3.175,6,2,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/2/2020,Parts per billion,24,100,2.5625,5.2,20,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/3/2020,Parts per billion,22,92,4.572727,8.8,7,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/4/2020,Parts per billion,23,96,2.456522,4.3,6,4,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/5/2020,Parts per billion,24,100,4.9375,8.8,21,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/6/2020,Parts per billion,22,92,3.672727,6.1,8,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/7/2020,Parts per billion,24,100,4.616667,14,21,13,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/8/2020,Parts per billion,24,100,6.445833,17.2,6,16,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/9/2020,Parts per billion,22,92,4.15,20.5,23,19,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/10/2020,Parts per billion,24,100,4.366667,16.5,0,15,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/11/2020,Parts per billion,23,96,4.917391,18,6,17,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/12/2020,Parts per billion,22,92,4.195455,12,21,11,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/13/2020,Parts per billion,24,100,8.408333,24.4,5,23,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/14/2020,Parts per billion,24,100,6.683333,18.4,6,17,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/15/2020,Parts per billion,22,92,4.036364,10.6,7,9,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/16/2020,Parts per billion,24,100,4.170833,9.6,20,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/17/2020,Parts per billion,24,100,3.479167,5.9,6,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/18/2020,Parts per billion,21,88,4.914286,9,7,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/19/2020,Parts per billion,24,100,3.295833,7.3,6,7,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/20/2020,Parts per billion,24,100,2.858333,6.3,7,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/21/2020,Parts per billion,22,92,4.386364,11.9,7,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/22/2020,Parts per billion,24,100,5.479167,11.6,8,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/23/2020,Parts per billion,24,100,3.733333,11.3,21,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/24/2020,Parts per billion,22,92,2.995455,4.3,3,4,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/25/2020,Parts per billion,24,100,3.166667,5.5,22,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/26/2020,Parts per billion,23,96,5.052174,13.7,6,12,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/27/2020,Parts per billion,22,92,3.604545,8.5,7,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/28/2020,Parts per billion,24,100,2.075,3.7,7,3,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/29/2020,Parts per billion,24,100,1.833333,2.9,22,2,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/30/2020,Parts per billion,22,92,2.390909,4,19,4,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/31/2020,Parts per billion,23,96,1.626087,2.8,20,2,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/1/2020,Parts per billion,23,96,3.556522,10,5,9,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/2/2020,Parts per billion,22,92,6.890909,14.1,8,13,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/3/2020,Parts per billion,24,100,7.191667,13.5,4,12,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/4/2020,Parts per billion,24,100,5.870833,17.3,8,16,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/5/2020,Parts per billion,22,92,3.813636,6.5,19,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/6/2020,Parts per billion,24,100,3.129167,5.7,0,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/7/2020,Parts per billion,22,92,2.959091,9.5,21,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/8/2020,Parts per billion,14,58,4.107143,7.4,22,7,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/9/2020,Parts per billion,24,100,5.045833,15.5,5,14,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/10/2020,Parts per billion,24,100,2.408333,4,5,4,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/11/2020,Parts per billion,22,92,2.986364,6.3,13,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/12/2020,Parts per billion,24,100,3.433333,6.5,5,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/13/2020,Parts per billion,24,100,3.15,6.3,23,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/14/2020,Parts per billion,22,92,3.468182,5.6,21,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/15/2020,Parts per billion,23,96,3.891304,8.2,6,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/16/2020,Parts per billion,24,100,4.379167,11.6,6,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/17/2020,Parts per billion,22,92,4.895455,7.6,8,7,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/18/2020,Parts per billion,24,100,3.275,7.4,8,7,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/19/2020,Parts per billion,24,100,3.1125,5.7,6,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/20/2020,Parts per billion,22,92,4.786364,8.1,6,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/21/2020,Parts per billion,24,100,3.208333,6,3,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/22/2020,Parts per billion,23,96,3.073913,6.3,22,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/23/2020,Parts per billion,22,92,3.436364,6,3,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/24/2020,Parts per billion,24,100,3.104167,6.5,20,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/25/2020,Parts per billion,24,100,6.3125,18.1,7,17,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/26/2020,Parts per billion,22,92,4.472727,11.6,6,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/27/2020,Parts per billion,24,100,6.008333,15.1,22,14,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/28/2020,Parts per billion,24,100,3.091667,5.5,21,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/29/2020,Parts per billion,21,88,4.328571,10.2,23,9,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/30/2020,Parts per billion,24,100,5.55,12,0,11,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/1/2020,Parts per billion,24,100,6.075,13.2,8,12,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/2/2020,Parts per billion,22,92,4.972727,9,23,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/3/2020,Parts per billion,24,100,4.529167,9.6,21,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/4/2020,Parts per billion,24,100,4.254167,9.5,22,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/5/2020,Parts per billion,22,92,3.154545,7.7,18,7,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/6/2020,Parts per billion,23,96,3.495652,6.7,9,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/7/2020,Parts per billion,24,100,4.5875,12.3,7,11,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/8/2020,Parts per billion,22,92,2.859091,4.5,6,4,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/9/2020,Parts per billion,24,100,4.4,9.1,6,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/10/2020,Parts per billion,24,100,3.7375,7.1,21,7,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/11/2020,Parts per billion,22,92,3.054545,4.9,22,4,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/12/2020,Parts per billion,24,100,3.595833,6.7,5,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/13/2020,Parts per billion,20,83,4.705,8,3,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/14/2020,Parts per billion,22,92,5.177273,10.3,22,9,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/15/2020,Parts per billion,24,100,7.129167,19.1,6,18,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/16/2020,Parts per billion,21,88,2.22381,5.9,6,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/17/2020,Parts per billion,22,92,2.586364,4.9,8,4,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/18/2020,Parts per billion,24,100,4.2,8.5,6,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/19/2020,Parts per billion,24,100,3.183333,5.7,9,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/20/2020,Parts per billion,21,88,3.952381,9.5,23,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/21/2020,Parts per billion,24,100,6.016667,15.1,7,14,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/22/2020,Parts per billion,24,100,5.995833,11.7,7,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/23/2020,Parts per billion,22,92,5.059091,11.4,10,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/24/2020,Parts per billion,24,100,5.054167,8.5,23,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/25/2020,Parts per billion,24,100,5.129167,11.4,5,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/26/2020,Parts per billion,22,92,3.209091,11.6,22,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/27/2020,Parts per billion,23,96,4.030435,9.6,6,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/28/2020,Parts per billion,24,100,4.425,10.9,5,9,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/29/2020,Parts per billion,22,92,3.604545,9.2,5,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/30/2020,Parts per billion,24,100,3.95,9.9,7,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/31/2020,Parts per billion,24,100,7.108333,12.5,12,11,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/1/2020,Parts per billion,22,92,3.604545,10.8,7,9,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/2/2020,Parts per billion,24,100,1.725,3.4,23,3,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/3/2020,Parts per billion,23,96,3.526087,7.5,18,7,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/4/2020,Parts per billion,22,92,2.681818,5.1,23,5,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/5/2020,Parts per billion,24,100,4.741667,12.5,5,11,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/6/2020,Parts per billion,24,100,5.754167,13.4,7,12,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/7/2020,Parts per billion,22,92,3.322727,9.4,7,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/8/2020,Parts per billion,24,100,4.045833,9,8,8,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/9/2020,Parts per billion,24,100,3.35,6.3,8,6,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
51,13,38.8577,-77.05922,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,8/10/2020,Parts per billion,21,88,3.67619,11.3,7,10,Aurora Hills Visitors Center,S 18TH AND HAYES ST,Virginia,Arlington,Arlington,4/16/2021
